641,"WINDUSENGKAHAN, 45515",1055
642,"BENDUNGAN, 45574",1056
643,"CINAGARA, 45574",1056
644,"CINEUBEUY/CINEUMBEUY, 45574",1056
645,"CIPEUTIR/CIPETIR, 45574",1056
646,"LANGSEB, 45574",1056
647,"LEBAKWANGI, 45574",1056
648,"MANCAGAR, 45574",1056
649,"MANGGARI, 45574",1056
650,"MEKARWANGI, 45574",1056
651,"PAGUNDAN, 45574",1056
652,"PAJAWANKIDUL, 45574",1056
653,"PASAYANGAN, 45574",1056
654,"SINDANG, 45574",1056
655,"CIGEDANG, 45581",1057
656,"CIKANDANG, 45581",1057
657,"CIRAHAYU, 45581",1057
658,"DUKUHMAJA, 45581",1057
659,"DUKUHPICUNG, 45581",1057
660,"GUNUNGKARUNG, 45581",1057
661,"LURAGUNGLANDEUH, 45581",1057
662,"LURAGUNGTONGGOH, 45581",1057
663,"MARGASARI, 45581",1057
664,"PANYOSOGAN, 45581",1057
665,"SINDANGSARI, 45581",1057
666,"SINDANGSUKA, 45581",1057
667,"WALAHARCAGEUR, 45581",1057
668,"WILANAGARA, 45581",1057
669,"BUNIASIH, 45575",1058
670,"CIKAHURIPAN, 45575",1058
671,"CIPAKEM, 45575",1058
672,"CIPORANG, 45574",1058
673,"DUKUHTENGAH, 45575",1058
674,"GALAHERANG, 45575",1058
675,"GARAHAJI, 45575",1058
676,"GIRIWARINGIN, 45575",1058
677,"KARANGTENGAH, 45575",1058
678,"KUTAMANDARAKAN, 45575",1058
679,"KUTARAJA, 45574",1058
680,"MALEBER, 45575",1058
681,"MANDALAJAYA, 45574",1058
682,"MEKARSARI, 45575",1058
683,"PADAMULYA, 45575",1058
684,"PARAKAN, 45575",1058
685,"CIREA, 45558",1059
686,"KERTAWINANGUN, 45558",1059
687,"MANDIRANCAN, 45558",1059
688,"NANGGELA, 45558",1059
689,"NANGGERANGJAYA, 45558",1059
690,"PAKEMBANGAN, 45558",1059
691,"RANDOBAWAGIRANG, 45558",1059
692,"RANDOBAWAILIR, 45558",1059
693,"SALAKADOMAS, 45558",1059
694,"SEDA, 45558",1059
695,"SUKASARI, 45558",1059
696,"TRIJAYA, 45558",1059
697,"BENDUNGAN, 42355",105
698,"BOJONGJURUH, 42355",105
699,"CIBATURKEUSIK, 42355",105
700,"CIDAHU, 42355",105
701,"CILEGONG ILIR, 42355",105
702,"CIRUJI, 42355",105
703,"CISAMPIH, 42355",105
704,"GUNUNGSARI, 42355",105
705,"JALUPANG GIRANG, 42355",105
706,"KADUHAUK, 42355",105
707,"KERTA, 42355",105
708,"KERTARAHARJA, 42355",105
709,"KERTARAHAYU, 42355",105
710,"KEUSIK, 42355",105
711,"KUMPAY, 42355",105
712,"LABANJAYA, 42355",105
713,"LEBAKKEUSIK, 42355",105
714,"LEUWIIPUH, 42355",105
715,"TAMANSARI, 42355",105
716,"UMBULJAYA, 42355",105
717,"CIASIH, 45563",1060
718,"CIKADU, 45563",1060
719,"HAURKUNING, 45563",1060
720,"JAMBAR, 45563",1060
721,"KERTAWIRAMA, 45563",1060
722,"KERTAYUGA, 45563",1060
723,"NUSAHERANG, 45563",1060
724,"WINDUSARI, 45563",1060
725,"DANALAMPAH, 45557",1061
726,"KAHIYANGAN, 45557",1061
727,"MEKARJAYA, 45557",1061
728,"PANCALANG, 45557",1061
729,"PATALAGAN, 45557",1061
730,"RAJAWETAN, 45557",1061
731,"SAREWU, 45557",1061
732,"SILEBU, 45557",1061
733,"SINDANGKEMPENG, 45557",1061
734,"SUMBAKELING, 45557",1061
735,"TAJURBUNTU, 45557",1061
736,"TARIKOLOT, 45557",1061
737,"TENJOLAYAR, 45557",1061
738,"CIBUNTU, 45559",1062
739,"CIDAHU, 45559",1062
740,"CIMARA, 45559",1062
741,"CIWIRU, 45559",1062
742,"KADUELA, 45559",1062
743,"PADABEUNGHAR, 45559",1062
